window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
27,video_digital_3,digital,675,699,27.0,27.96,25,0.1558868921165187,0.1619153449445566,1.0,0.8890726685523986,0.8890726685523986,1236.3518734017764,8.698949432373047,6.499276215277778,68.08982745389109,107.85882899305555,42.57901600794867,45.09434001520276,1.0,0.7504799205541144
28,video_digital_3,digital,700,724,28.0,28.96,25,0.17268654652175613,0.31266140547727217,1.0,0.7989071202278137,0.7989071202278137,1639.7838166409963,9.880482025146485,11.797464756944443,68.20808724366158,108.1605859375,40.718744008336216,42.07362000597641,1.0,0.6646973825238041
29,video_digital_3,digital,725,749,29.0,29.96,25,0.15520168231988618,0.1877482267644798,1.0,0.6936413121223449,0.6936413121223449,1257.0677560127767,8.684692840576172,17.160710069444445,70.56066880933624,119.91566059027778,40.88166400557384,42.713820037897676,1.0,0.5852714982865159
30,video_digital_3,digital,750,774,30.0,30.96,25,0.13918499916719118,0.16623394835891275,1.0,0.7519167518615723,0.7519167518615723,769.8713819619863,6.9702685546875,12.728023263888888,68.50698927547512,123.79809531250001,40.873443994205445,43.281299993395805,1.0,0.6472453288933075
31,video_digital_3,digital,775,799,31.0,31.96,25,0.15269846961917818,0.16339406678633064,1.0,0.7878706932067872,0.7878706932067872,862.3060762407,7.431266803741455,15.59042048611111,69.13151845351177,115.34464340277778,40.680027997586876,42.42170000215992,1.0,0.667609350375809
32,video_digital_3,digital,800,824,32.0,32.96,25,0.1605527881618062,0.17259248399204674,0.96,0.6820300507545471,0.6820300507545471,1066.8268970235874,8.130315208435059,18.01499548611111,69.58006260089175,115.44454878472223,40.96047999570146,43.46274002455175,1.0,0.5726452608365347
33,video_digital_3,digital,825,849,33.0,33.96,25,0.1588842158744975,0.2778859402600317,0.48,0.2746737432479858,0.2746737432479858,1136.2610543383646,8.239581909179687,10.970775694444445,61.631029047013854,129.4798732638889,40.916588003747165,42.68026001518592,1.0,0.23179762702324466
34,video_digital_3,digital,850,874,34.0,34.96,25,0.15784415542854044,0.16738465179125767,0.92,0.4962816059589386,0.4962816059589386,1085.1124605459233,7.9907942962646485,4.568164409722222,57.574392054047784,130.35794739583332,41.045315999072045,42.36937998794019,1.0,0.41796404629352546
35,video_digital_3,digital,875,899,35.0,35.96,25,0.18810703229454614,0.30923584840893814,0.8,0.3943521237373352,0.3943521237373352,1190.5500356104158,8.369919109344483,11.709061458333332,55.21544736128311,136.8233484375,44.69665999757126,51.59516000421718,1.0,0.32356281716821295
36,video_digital_3,digital,900,924,36.0,36.96,25,0.22229870774562033,0.2357948510710768,1.0,0.6720200192928314,0.6720200192928314,1335.9418493303442,8.798119850158692,23.619878993055554,53.006864803922674,139.11323576388887,41.57013600226492,44.090280029922724,1.0,0.523385099981547
37,video_digital_3,digital,925,949,37.0,37.96,25,0.19935661142607683,0.20968068740151943,1.0,0.8296649050712586,0.8296649050712586,610.4103822784107,5.798218631744385,19.815742881944445,52.248784985500436,140.83368506944444,41.589136000256985,44.44436001358554,1.0,0.6642991090811303
38,video_digital_3,digital,950,974,38.0,38.96,25,0.1990201834492957,0.21191741728743377,1.0,0.8319965982437134,0.8319965982437134,476.74423248898273,5.097103786468506,16.79952986111111,51.27009393211869,146.95097378472224,41.60246800398454,44.132980005815625,1.0,0.6662348090525526
39,video_digital_3,digital,975,999,39.0,39.96,25,0.180129724366044,0.26073380176374383,1.0,0.7113903176784515,0.7113903176784515,593.5930278145631,5.864254512786865,9.741421006944444,52.48563864904752,140.74779427083334,41.63657599827275,46.26135999569669,1.0,0.5811758660737807
40,video_digital_3,digital,1000,1024,40.0,40.96,25,0.16447645489964163,0.17171429307576788,0.96,0.5458614444732666,0.5458614444732666,872.3455839036895,7.12111162185669,3.3430947916666667,54.113647256472625,134.4713925347222,42.371539999730885,45.238119980785996,1.0,0.45592827802441305
41,video_digital_3,digital,1025,1049,41.0,41.96,25,0.17407743416088686,0.25557105013746895,0.84,0.5103058457374573,0.5103058457374573,900.4190684899676,7.274545288085937,9.161590104166667,54.402299989314855,133.19055434027777,41.45999199710786,43.779619969427586,1.0,0.41801795550373255
42,video_digital_3,digital,1050,1074,42.0,42.96,25,0.1829724423734056,0.1883345869152944,1.0,0.814302191734314,0.814302191734314,1149.8889366326655,8.435822887420654,11.278079513888889,54.93686804390334,132.09581996527777,44.20992000028491,50.73100000154226,1.0,0.6653259246013143
43,video_digital_3,digital,1075,1099,43.0,43.96,25,0.18555017787416392,0.19198614549363185,1.0,0.7392916631698608,0.7392916631698608,1029.0663366032595,7.933518028259277,11.584149826388888,53.617136415819886,133.44042725694445,46.31482800003141,55.565899971406886,1.0,0.6021254435004163
44,video_digital_3,digital,1100,1124,44.0,44.96,25,0.177605223111377,0.182663766371513,1.0,0.7688583493232727,0.7688583493232727,884.837855660845,7.341858444213867,8.298332638888889,54.04412740232712,136.31370260416668,42.63610799331218,46.13106003962457,1.0,0.6323256812038422
45,video_digital_3,digital,1125,1149,45.0,45.96,25,0.17683062265128466,0.18543859896012882,1.0,0.7846415305137634,0.7846415305137634,744.3224132521324,6.7113595390319825,12.184731944444446,57.31302333254902,140.97291770833334,43.45492399530485,48.110400000587106,1.0,0.6459734947512444
46,video_digital_3,digital,1150,1174,46.0,46.96,25,0.19658124189692852,0.21372870033828723,1.0,0.8595737671852112,0.8595737671852112,653.7729439942823,6.073708248138428,17.384282118055555,55.1056266355125,147.72669774305555,45.044023995287716,47.666720021516085,1.0,0.6903999029860023
47,video_digital_3,digital,1175,1199,47.0,47.96,25,0.1951941110820176,0.27537092469676694,0.88,0.6645449495315552,0.6645449495315552,508.7908063025701,5.2588340759277346,9.30563732638889,46.35384763336205,142.7862765625,46.16943999193609,55.04797996254636,1.0,0.5340534989699031
48,video_digital_3,digital,1200,1224,48.0,48.96,25,0.17902181142678927,0.3012226133068912,1.0,0.7358767461776733,0.7358767461776733,558.3415880271101,5.317156677246094,7.745200694444446,49.439589787819294,138.69021822916667,46.16856000619009,54.049980011768625,1.0,0.6033827935414425
49,video_digital_3,digital,1225,1249,49.0,49.96,25,0.1617505817147198,0.18031236768494835,1.0,0.8066628241539001,0.8066628241539001,844.5802308625036,6.892029857635498,16.250674131944447,63.08347275392598,134.66493767361112,44.905300005339086,52.38605999620629,1.0,0.6763263950936692
50,video_digital_3,digital,1250,1274,50.0,50.96,25,0.1582746540920399,0.16969792722794647,1.0,0.8081843042373658,0.8081843042373658,856.7805663298852,6.965248775482178,16.2605703125,64.51771478207748,134.76287916666666,46.87710800208151,50.41938000358641,1.0,0.6802352088911793
51,video_digital_3,digital,1275,1299,51.0,51.96,25,0.15741591213152228,0.16732488113411303,1.0,0.7542637085914612,0.7542637085914612,556.7737717594613,5.693498764038086,11.181864756944444,61.945523410101515,143.08696840277779,44.52452400466427,47.495600022375584,1.0,0.6355092980900267
52,video_digital_3,digital,1300,1324,52.0,52.96,25,0.16846493218012093,0.18359464309999973,1.0,0.7197332918643952,0.7197332918643952,843.9007174821196,7.205638751983643,13.748277777777778,59.295399942566576,124.7907,45.58772399555892,48.54227997129783,1.0,0.5977669808529698
53,video_digital_3,digital,1325,1349,53.0,53.96,25,0.16925845493127686,0.18013108517848853,1.0,0.8488856101036072,0.8488856101036072,677.0372667828174,6.3654771995544435,15.489808680555555,57.952352379105186,122.28250173611112,47.467556009069085,56.58456003293393,1.0,0.7052179360684454
54,video_digital_3,digital,1350,1374,54.0,54.96,25,0.17009847979409845,0.17696062635187798,1.0,0.7956002712249756,0.7956002712249756,639.298357406366,5.9558126258850095,12.614092708333333,55.04671549935014,133.34384461805556,45.59452000306919,49.490980000700795,1.0,0.6603215892419092
55,video_digital_3,digital,1375,1399,55.0,55.96,25,0.17914784076486218,0.1858368578995618,1.0,0.7660311079025268,0.7660311079025268,598.6224907646786,5.706017284393311,16.056411458333333,54.64918626181911,135.99968472222224,47.024191999807954,50.514760008081794,1.0,0.6289952956192892
56,video_digital_3,digital,1400,1424,56.0,56.96,25,0.18857405847039171,0.19791591513212586,1.0,0.7641847658157349,0.7641847658157349,404.89941446356056,4.735382747650147,12.580368576388889,50.69767991222009,145.45566006944443,45.87563600856811,50.02619998995214,1.0,0.61980106186768
57,video_digital_3,digital,1425,1449,57.0,57.96,25,0.16142586749795107,0.1794643672699699,1.0,0.812344388961792,0.812344388961792,429.97556230725024,4.90316330909729,14.439793229166666,57.2070872740913,133.98104739583334,47.344196003396064,51.64631997467949,1.0,0.6812975876721934
58,video_digital_3,digital,1450,1474,58.0,58.96,25,0.14863267308914133,0.16502342682792268,1.0,0.8762805867195129,0.8762805867195129,475.73336738420505,5.165095329284668,16.587013715277777,61.87863678582168,125.46697777777777,49.108843996655196,59.15679997997358,1.0,0.7461364324265745
59,video_digital_3,digital,1475,1499,59.0,59.96,25,0.16401027652709246,0.20490961067285196,1.0,0.8796619749069214,0.8796619749069214,564.018414063148,5.762338562011719,16.218970833333334,62.12200781517488,140.68917222222223,48.35402799071744,55.046319984830916,1.0,0.7357164576341773
60,video_digital_3,digital,1500,1500,60.0,60.0,1,0.20772338494002526,0.20772338494002526,1.0,0.8980627059936523,0.8980627059936523,860.0890418352857,7.164981365203857,19.45775607638889,58.53566303233234,156.03912760416668,42.361099971458316,42.361099971458316,1.0,0.7115140808162521
