window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
13,video_analog_4,analogico,377,405,12.579233333333333,13.5135,29,0.49273467606465815,0.5362912112040537,0.2413793103448276,0.10385881415728865,0.10385881415728865,57.6428745741242,1.7314936354242523,13.464800708481965,30.529190481722516,94.51736013054895,35.78446551571311,44.34236000524834,1.0,0.05257651717465645
14,video_analog_4,analogico,406,434,13.546866666666666,14.481133333333334,29,0.2694849523795838,0.4832570535420767,0.10344827586206896,0.03930779366657652,0.03930779366657652,336.0173743115052,4.3510264117142246,13.367209485235831,41.262347793157275,120.73571068048949,35.99341724525559,38.96386002888903,1.0,0.021066969917138304
15,video_analog_4,analogico,435,463,14.5145,15.448766666666668,29,0.19114990769480583,0.20205903424823024,0.0,0.0,0.0,269.85084074444336,4.093441297268045,10.391646074861278,45.43299531995855,141.9854140346314,34.975196554020435,39.04284001328051,1.0,0.0
16,video_analog_4,analogico,464,492,15.482133333333334,16.4164,29,0.1889488392418365,0.29833190687187555,0.20689655172413793,0.08537698614186254,0.08537698614186254,184.16788558923537,3.255181304339705,8.95794255350773,53.90711452828868,139.93025524549148,34.185603451674226,38.647800020407885,1.0,0.0654335950260841
17,video_analog_4,analogico,493,521,16.449766666666665,17.384033333333335,29,0.3217927483776586,0.36032997788189225,0.20689655172413793,0.08352571520312078,0.08352571520312078,90.90815231056649,2.318697189462596,6.957803210463734,58.05679542725906,147.763058146304,32.852486213508605,36.18038001004606,1.0,0.05760764922546417
18,video_analog_4,analogico,522,550,17.4174,18.351666666666667,29,0.302740583218629,0.3873572074276578,0.4482758620689655,0.18452274285513778,0.18452274285513778,100.26190145288464,2.379470578555403,10.269838114347998,62.57619508309058,120.82026419441142,34.37917241987226,37.13331999024376,1.0,0.13262783513753768
19,video_analog_4,analogico,551,579,18.385033333333332,19.319300000000002,29,0.37379228247809293,0.4080486854415354,0.0,0.0,0.0,74.45508197639813,2.0332089045952104,6.88734548404677,54.46275497451633,98.00588244401506,32.95467241570867,36.59601997351274,1.0,0.0
20,video_analog_4,analogico,580,608,19.352666666666668,20.286933333333334,29,0.3066925672589387,0.39354759227487074,0.06896551724137931,0.028519872961373163,0.028519872961373163,73.25398794552716,2.0091891370970627,9.670399202338485,75.05046716118149,130.5625760193718,34.22816896184894,37.350600003264844,1.0,0.017350377659080082
21,video_analog_4,analogico,609,637,20.3203,21.254566666666665,29,0.33112374545551,0.36797916249032714,0.27586206896551724,0.1473980813190855,0.1473980813190855,77.34230215885837,1.975922757181628,11.894918314011099,78.67110941221425,159.44796419812724,33.70086895904086,36.95902000181377,1.0,0.09499019038578821
22,video_analog_4,analogico,638,666,21.287933333333335,22.2222,29,0.23792227687913856,0.29516659452239663,0.20689655172413793,0.09521279355575299,0.09521279355575299,184.05646888831032,3.3609814643859863,10.519809007134365,48.758287437148745,109.59506230182323,33.96715861664892,38.692939979955554,1.0,0.06827968134381947
23,video_analog_4,analogico,667,695,22.255566666666667,23.189833333333333,29,0.2827444175203214,0.3085927080403433,0.5862068965517241,0.2766490886951315,0.2766490886951315,117.71208522919899,2.6885403353592445,9.934915031708284,54.16275219116155,111.15884905742172,33.571917236509634,36.255820002406836,1.0,0.19717444282066973
24,video_analog_4,analogico,696,724,23.223200000000002,24.157466666666668,29,0.19255978524849085,0.23941770739687232,0.06896551724137931,0.02850336453010296,0.02850336453010296,173.88014888830668,3.305697934380893,9.204038161414982,54.962501357904166,101.37270904553112,32.75485172394085,35.855320014525205,1.0,0.022809683037506596
25,video_analog_4,analogico,725,753,24.190833333333334,25.1251,29,0.1683706792919801,0.2018496073052771,0.3103448275862069,0.14084451157471228,0.14084451157471228,160.42729883056043,3.080012559890747,10.544407234690844,64.25534167863384,116.2754503876833,33.09947241635608,35.26015999959782,1.0,0.11791718322323573
26,video_analog_4,analogico,754,782,25.158466666666666,26.092733333333335,29,0.2932762549615037,0.4575978104714517,0.7586206896551724,0.4405367960189951,0.4405367960189951,154.78263850841844,2.678406230334578,12.665490611375347,61.284201806087964,109.67228776506144,32.99924138540017,36.31579999346286,1.0,0.3207821905664037
27,video_analog_4,analogico,783,811,26.1261,27.060366666666667,29,0.09577525197767975,0.11308262609146318,1.0,0.9002434097487351,0.9002434097487351,411.2112309150033,4.419984052921164,9.980689995788744,79.73437249072808,111.97514646502181,32.79419655004388,36.03326000738889,1.0,0.8141742645310915
28,video_analog_4,analogico,812,840,27.093733333333333,28.028000000000002,29,0.1373525874663268,0.2314351619017449,0.3793103448275862,0.24563482712055074,0.24563482712055074,233.21466778690223,3.593208617177503,15.534497931529925,68.32104584814962,139.36162957045184,34.07614827276497,37.19506002962589,1.0,0.22015467135601893
29,video_analog_4,analogico,841,869,28.061366666666668,28.995633333333334,29,0.13835474421658364,0.1506673393629085,0.0,0.0,0.0,222.746261936124,3.7664520165015913,9.506073653636543,62.58317456035092,142.02428068024176,35.591965523179105,44.88698001950977,1.0,0.0
30,video_analog_4,analogico,870,898,29.029,29.963266666666666,29,0.19720959036601232,0.3141445112984244,0.27586206896551724,0.12088139714865849,0.12088139714865849,174.2243518918121,3.279721630030665,9.414316568816885,53.21326763374305,146.5654601107313,33.748672410026835,36.58915999112651,1.0,0.09892763924832856
31,video_analog_4,analogico,899,927,29.996633333333335,30.9309,29,0.2421630158653116,0.3848823264136035,0.5172413793103449,0.41120181412532414,0.41120181412532414,219.2057843831622,3.4435946448095915,9.7047921621086,61.08733160605392,134.66160541765754,34.88407586099066,39.992459979839616,1.0,0.35318100134057934
32,video_analog_4,analogico,928,956,30.964266666666667,31.898533333333333,29,0.14304986600969335,0.2952723139517526,0.7931034482758621,0.6300026815513085,0.6300026815513085,331.4793827587023,4.51911918870334,10.920432335017836,64.24226192272566,117.06792586330756,33.233855170567104,36.20383999077603,1.0,0.5512822145245712
33,video_analog_4,analogico,957,985,31.9319,32.866166666666665,29,0.2589018591536898,0.30893979108328484,0.06896551724137931,0.02956527060475843,0.02956527060475843,134.51364882943818,2.8766306679824303,11.098432855231867,52.32812695009322,142.45760565299247,33.86276897348078,37.02494001481682,1.0,0.02161031510280057
34,video_analog_4,analogico,986,1014,32.89953333333333,33.833800000000004,29,0.2298984200620513,0.2945081063507356,0.27586206896551724,0.12578917680115537,0.12578917680115537,144.86638912971458,2.9842438204535124,10.752273923652398,49.31979809394042,125.61842130524177,33.32637241993356,36.224659997969866,1.0,0.0956957219124791
35,video_analog_4,analogico,1015,1043,33.86716666666667,34.801433333333335,29,0.24870484667352066,0.29550032459387504,0.41379310344827586,0.22989687118036994,0.22989687118036994,154.02096833575544,3.0458572732991187,13.381102915675783,49.9065621506149,112.36004090492469,33.519344829857864,36.96569998282939,1.0,0.164452009060159
36,video_analog_4,analogico,1044,1072,34.8348,35.76906666666667,29,0.18408518370455376,0.28058968147957714,0.8620689655172413,0.583603429383245,0.583603429383245,169.59236449237525,3.0526913198931465,13.84666257927071,66.99719154959926,131.7841141188565,33.60588620778109,38.016419974155724,1.0,0.47939871758836833
37,video_analog_4,analogico,1073,1101,35.80243333333333,36.7367,29,0.4090732701055241,0.47037583543731065,0.3793103448275862,0.24772901267840944,0.24772901267840944,56.77144049623707,1.6518216482524215,14.40431994401506,68.77837206091027,185.34476968143082,33.31401034715939,36.480500001925975,1.0,0.16457432132024524
38,video_analog_4,analogico,1102,1130,36.770066666666665,37.70433333333333,29,0.40079800028533713,0.5656736797998577,0.034482758620689655,0.013406781287028872,0.013406781287028872,85.6205009753083,2.042019204846744,17.52437682694213,35.09148511663653,128.2684531993163,33.78707240937791,36.801820003893226,1.0,0.009839080223643593
39,video_analog_4,analogico,1131,1159,37.737700000000004,38.67196666666667,29,0.28205432051281304,0.36901026380864876,0.3103448275862069,0.12216064539448969,0.12216064539448969,122.6460541617325,2.5005930826581757,17.675239360384463,59.55493457158462,137.88870144669045,34.20067930208712,37.4090799712576,1.0,0.09137846238994891
40,video_analog_4,analogico,1160,1188,38.705333333333336,39.6396,29,0.1890286232960188,0.19250974094112017,0.06896551724137931,0.0251022823925676,0.0251022823925676,327.30813437233934,4.615576875620875,15.98451728473048,45.53995998201281,128.33224877997424,35.174024136785164,38.67594001349062,1.0,0.020338425563820137
41,video_analog_4,analogico,1189,1217,39.67296666666667,40.60723333333333,29,0.1790738036413763,0.24806942490481215,0.5517241379310345,0.2543855782212882,0.2543855782212882,207.10098128647374,3.649752575775673,13.01911445947285,55.10725569987632,121.196345031956,33.08062412944655,36.569720029365264,1.0,0.20739458628427604
42,video_analog_4,analogico,1218,1246,40.6406,41.574866666666665,29,0.39132302828920257,0.5104045468952668,0.4482758620689655,0.1889710446883892,0.1889710446883892,81.62077507033746,2.2840269845107506,11.548823325406262,55.964926157235375,76.12547299222156,32.89959999202783,35.99944000598043,1.0,0.10993072688164394
43,video_analog_4,analogico,1247,1275,41.60823333333333,42.542500000000004,29,0.3311290552456413,0.46839635612234626,0.3103448275862069,0.19199294160152303,0.19199294160152303,80.28479798975145,2.1766840096177726,12.069462662257234,67.35329226106859,102.64763070377526,33.51511723956029,37.22996000433341,1.0,0.11987525375665344
44,video_analog_4,analogico,1276,1304,42.57586666666667,43.510133333333336,29,0.26590779395637276,0.3329397521830308,0.0,0.0,0.0,94.38951479932003,2.2499711390199333,9.026900639120095,69.58364807350847,130.33534188589974,33.9278034576825,38.503179990220815,1.0,0.0
45,video_analog_4,analogico,1305,1319,43.5435,44.01063333333333,15,0.34203761940613575,0.3649625350632358,0.13333333333333333,0.05541250904401143,0.05541250904401143,60.60307544328345,1.7822108030319215,8.712935225095785,67.31398903916167,136.1771716355364,34.63885999905566,42.745520005701096,1.0,0.03588186031739185
