video_id,tipo,resolution,video_fps_original,processed_frames,real_processing_fps,R_detection_frame_mean,R_detection_conf_mean,R_detection_window_mean,D_video_mean,D_video_std,D_video_min,D_video_max,R_latency_200ms,latency_mean_ms,latency_median_ms,latency_p95_ms,max_confidence_mean,R_system_proxy_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean
video_analog_4,analogico,640x348,29.97002997002997,1310,28.746751781629364,0.34122137404580155,0.19226337825978984,0.3423998527052263,0.27283758908499584,0.11621493730277332,0.07707988572640384,0.6066717750537709,1.0,34.28537496192317,33.55364999151789,38.61423501512036,0.19226337825978984,0.148590513449781,152.4496268734107,2.863563369521658,11.462646690878083,56.62219199807524,121.53975179186409
