window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
10,video_digital_1,digital,290,318,9.676343009676343,10.61061061061061,29,0.252880881452241,0.2932202368599981,0.3448275862068966,0.21607270939596768,0.21607270939596768,181.06214343699736,3.3527515263393006,12.729018498563219,28.095866154988926,116.26502499401342,42.22564827771215,48.163040028885,1.0,0.16238691028449045
11,video_digital_1,digital,319,347,10.643977310643978,11.578244911578246,29,0.14302263149466746,0.23901130034716328,0.4827586206896552,0.2861760793061092,0.2861760793061092,236.2259695109998,3.791006630864637,14.281319444444444,60.885199546601505,123.15404663553639,45.637975864369295,52.10065999999642,1.0,0.25095570455398925
12,video_digital_1,digital,348,376,11.611611611611613,12.545879212545879,29,0.22575625766286156,0.6067133428152669,0.41379310344827586,0.21602203928191085,0.21602203928191085,430.7693999733955,4.592064183333824,16.31549838362069,70.23173229929199,84.81759383979885,42.105072414791536,49.7933400212787,1.0,0.1877698842419419
13,video_digital_1,digital,377,405,12.579245912579246,13.513513513513514,29,0.27185688370962924,0.4752470046989613,0.0,0.0,0.0,237.5876829882632,3.798868109439981,16.007586805555555,46.2134175547606,92.93791995929118,43.25105862467196,47.6843599928543,1.0,0.0
14,video_digital_1,digital,406,434,13.546880213546881,14.48114781448115,29,0.22220192072885137,0.3797297660704153,0.9310344827586207,0.5929344388945349,0.5929344388945349,300.38292835011816,4.403053711200583,16.241620569923374,40.46981384933106,117.63461940253832,43.37205862072457,52.10794000886381,1.0,0.46513316989502884
15,video_digital_1,digital,435,463,14.514514514514515,15.448782115448783,29,0.17553169418841086,0.2506720909533882,0.6551724137931034,0.3011606202043336,0.3011606202043336,395.2130966366342,5.120683365854724,14.034830429837164,54.93983293123577,114.82939670138889,40.33880344600063,42.33187998179346,1.0,0.24815686423980077
16,video_digital_1,digital,464,492,15.48214881548215,16.416416416416418,29,0.19690911552149415,0.23198203259840128,0.9310344827586207,0.5338625702364691,0.5338625702364691,624.8035250100186,6.184973387882628,19.840492995689655,59.1762935718109,101.65379280411877,40.66421724615041,44.22516003251076,1.0,0.42878157110540466
17,video_digital_1,digital,493,521,16.449783116449783,17.384050717384053,29,0.1858050281712877,0.206118606208345,0.7586206896551724,0.3831963313036951,0.3831963313036951,788.9334364583021,6.7867000349636735,19.47824233716475,67.35778821260203,94.05537027059387,41.17040689793769,43.53885998716578,1.0,0.31139021169124625
18,video_digital_1,digital,522,550,17.41741741741742,18.351685018351684,29,0.37702807785987674,0.610692285282701,0.41379310344827586,0.26341680206101514,0.26341680206101514,425.85203520767385,4.198062999495145,19.223729196599617,49.312559201995036,64.24619118175288,41.529286207213744,46.4466999983415,1.0,0.21004963713822403
19,video_digital_1,digital,551,579,18.385051718385053,19.31931931931932,29,0.507019937241714,0.5366526696862113,0.0,0.0,0.0,24.51143783498726,1.1571589379475034,2.087635596264368,40.41780578998927,81.76254923970308,39.37950689979861,40.13613999122754,1.0,0.0
20,video_digital_1,digital,580,608,19.352686019352685,20.286953620286955,29,0.49625823588379836,0.5014034148170035,0.0,0.0,0.0,28.277197241160273,1.2681158041131908,1.7744266343390807,42.48292347614438,85.02261539152299,39.2377620687355,41.00282001309097,1.0,0.0
21,video_digital_1,digital,609,637,20.32032032032032,21.25458792125459,29,0.2830613399161855,0.5455676531931464,0.0,0.0,0.0,803.8906585008247,5.721478219689994,24.16299688697318,64.21392986787208,100.30786024305556,38.558310343370096,39.95429999195039,1.0,0.0
22,video_digital_1,digital,638,666,21.287954621287955,22.22222222222222,29,0.1725107362166041,0.18113786122029898,0.0,0.0,0.0,1723.8237959528512,9.590586826719086,0.5066130866858237,72.23188034271777,79.17109524664751,38.84603448236233,42.53333999076858,1.0,0.0
23,video_digital_1,digital,667,695,22.25558892225559,23.189856523189857,29,0.20344292690137827,0.24263656399367292,0.0,0.0,0.0,1420.3769611419607,8.656262792389969,15.48938906848659,70.23736226753824,76.3068591355364,45.76449655598543,49.691860016901046,1.0,0.0
24,video_digital_1,digital,696,724,23.223223223223226,24.15749082415749,29,0.2273403185109159,0.23986539040453797,0.0,0.0,0.0,900.7831773969583,7.246247390220905,17.68011060225096,60.47965333606395,75.19274455220305,46.42555172201888,51.05372000252828,1.0,0.0
25,video_digital_1,digital,725,753,24.190857524190857,25.125125125125127,29,0.2248937445112613,0.24586439758252182,0.0,0.0,0.0,596.938532946242,6.026794614463017,23.885394366618772,55.519399191114175,92.29810255028735,44.01087241271382,48.297400027513504,1.0,0.0
26,video_digital_1,digital,754,782,25.158491825158492,26.092759426092762,29,0.23792292558605482,0.26304319050615776,0.1724137931034483,0.10738725086738324,0.10738725086738324,396.25579510533,5.000228257014833,21.50136135057471,40.993619819520816,106.88342941810345,44.120137932999384,47.193220001645386,1.0,0.0851097268460177
27,video_digital_1,digital,783,811,26.126126126126128,27.060393727060394,29,0.2231404222490737,0.2955124998107788,1.0,0.7512235024879719,0.7512235024879719,171.09511921229324,3.321117327131074,12.29489553400383,42.84881059773536,120.86727565253831,45.283931036527946,61.5873999893665,1.0,0.5836273342984553
28,video_digital_1,digital,812,840,27.093760427093763,28.02802802802803,29,0.2487627039475169,0.3501297208575862,0.3793103448275862,0.24131789597971687,0.24131789597971687,177.98074928892873,3.347317366764463,15.074216056034482,37.6403079813647,124.31309072677203,40.98561034208677,45.50905996002256,1.0,0.19082036948598266
29,video_digital_1,digital,841,869,28.061394728061394,28.995662328995664,29,0.2609572789484464,0.33438965474100585,0.13793103448275862,0.08163301698092756,0.08163301698092756,202.21772720964609,3.3683792393783043,18.7575701927682,40.89011029159495,119.82795947078544,45.71135862577899,51.07208000263199,1.0,0.06369930289364062
30,video_digital_1,digital,870,898,29.02902902902903,29.9632966299633,29,0.19491959869772457,0.21083175858139264,0.4827586206896552,0.25346570795979995,0.25346570795979995,313.42789791904477,4.291564587889047,22.131204202586208,49.39404238449023,120.15009683309387,40.10083103865578,41.525159997399896,1.0,0.2044275125655963
31,video_digital_1,digital,899,927,29.996663329996665,30.93093093093093,29,0.16217984243640854,0.1910385666373411,0.1724137931034483,0.07760020371141105,0.07760020371141105,270.8190754613143,3.95924920049207,17.45551873802682,59.24026112584709,118.96309940732759,42.30275862159785,46.43206000328064,1.0,0.06528486173954545
32,video_digital_1,digital,928,956,30.9642976309643,31.898565231898566,29,0.16739964161818535,0.23489521858172158,0.0,0.0,0.0,297.8481656335141,4.241619973347105,14.695442708333333,65.49408086822197,92.18138799090038,40.70367241792124,43.40259999735281,1.0,0.0
33,video_digital_1,digital,957,985,31.931931931931935,32.8661995328662,29,0.1455082671177032,0.15655925139302457,0.0,0.0,0.0,191.02763095446278,3.455446720123291,11.647925945881227,70.92297670209732,89.75105004789273,40.17723448462142,41.67842000024393,1.0,0.0
34,video_digital_1,digital,986,1014,32.899566232899566,33.833833833833836,29,0.15665535636979142,0.18044216348441527,0.0,0.0,0.0,269.135213239186,4.057186628210133,13.549691241618776,69.44208787903464,88.85484973659004,39.5294000065468,41.42267999704927,1.0,0.0
35,video_digital_1,digital,1015,1043,33.867200533867205,34.80146813480147,29,0.22566802098090616,0.2388512983799732,0.9310344827586207,0.6922593568933422,0.6922593568933422,527.8391603216821,5.809317934102025,21.477606561302682,53.32866886603576,91.89053295617816,39.71923794195955,41.11115999985486,1.0,0.5341564959409891
36,video_digital_1,digital,1044,1072,34.83483483483484,35.769102435769106,29,0.17856529520555517,0.21093678096792026,1.0,0.8838011807408827,0.8838011807408827,735.3501813725485,6.622432659412253,17.748130687260534,60.5060522739645,113.16085952466474,42.51801379322042,44.654400006402284,1.0,0.7260739648549028
37,video_digital_1,digital,1073,1101,35.80246913580247,36.73673673673674,29,0.15011385692966883,0.16508554845823042,1.0,0.8204139080540888,0.8204139080540888,616.9666673670399,5.8754423568988665,9.784097371886974,66.69263301735226,105.39440568127395,41.23988965373679,45.30363997910172,1.0,0.697515379319603
38,video_digital_1,digital,1102,1130,36.77010343677011,37.70437103770437,29,0.20298264839280525,0.3383780547527042,0.6551724137931034,0.39478860435814694,0.39478860435814694,381.53581403007655,4.5237150274474045,20.825736649904215,62.18977909927873,99.12595890205938,40.68129999635356,44.15919997263699,1.0,0.3257849739849649
39,video_digital_1,digital,1131,1159,37.73773773773774,38.67200533867201,29,0.4548730183234119,0.6380513016173117,0.0,0.0,0.0,94.71416561744206,2.0539100807288597,39.88887841235632,51.59825291771278,87.7331802262931,39.071217239513224,40.46632000245154,1.0,0.0
40,video_digital_1,digital,1160,1168,38.70537203870537,38.97230563897231,9,0.19612016894931297,0.32152109073747315,0.0,0.0,0.0,278.9010446917017,3.827287647459242,11.3222940779321,67.53360069866751,71.49219810956791,40.83462222479284,46.54335997765884,1.0,0.0
