video_id,tipo,frame_id,time_s,brightness,contrast,blur,noise,temporal_instability,D_video_obs,num_detections,detection_success,max_confidence,avg_confidence,R_det_frame,read_latency_ms,inference_latency_ms,total_latency_ms,latency_success,R_system_proxy,detected_classes
video_digital_1,digital,10,0.33366700033366703,108.87078125,23.57246794934679,104.3275546481474,2.621211528778076,8.911006944444445,0.3972374489070542,0,0,0.0,0.0,0.0,0.4914000164717436,41.56230000080541,45.40559998713434,1,0.0,
video_digital_1,digital,11,0.3670337003670337,109.4705859375,23.400866060519462,123.02317447645399,2.879298448562622,8.023936631944444,0.3596881704171397,0,0,0.0,0.0,0.0,0.28119998751208186,39.52579997712746,42.44920000201091,1,0.0,
video_digital_1,digital,12,0.4004004004004004,113.08298177083333,23.130542172919537,114.15356319804249,2.750844955444336,8.537578125,0.3740565906662441,0,0,0.0,0.0,0.0,0.40259998058900237,41.64230002788827,45.293600007425994,1,0.0,
video_digital_1,digital,13,0.4337671004337671,113.46630642361112,23.071525111984037,139.75304700066837,3.050180673599243,8.018932291666667,0.3235983835722212,0,0,0.0,0.0,0.0,0.438000017311424,40.40810000151396,44.07509998418391,1,0.0,
video_digital_1,digital,14,0.4671338004671338,116.0090625,22.923886275418397,110.69654605575374,2.70741868019104,8.14549045138889,0.3770939495658773,0,0,0.0,0.0,0.0,0.36720000207424164,40.267599979415536,43.962900002952665,1,0.0,
video_digital_1,digital,15,0.5005005005005005,116.08274305555555,22.902373439063318,136.58380913357206,3.014615535736084,7.689366319444445,0.32648695194000454,0,0,0.0,0.0,0.0,0.30179996974766254,40.937500016298145,44.44069997407496,1,0.0,
video_digital_1,digital,16,0.5338672005338673,117.14790798611111,22.637556521001407,101.61362249256652,2.583289623260498,7.590295138888889,0.3928695452287763,0,0,0.0,0.0,0.0,0.31949998810887337,40.897300001233816,44.565699994564056,1,0.0,
video_digital_1,digital,17,0.5672339005672339,117.1024435763889,22.510053601139127,116.80042533448773,2.7852537631988525,7.4406119791666665,0.3639794928176428,0,0,0.0,0.0,0.0,0.34039997262880206,43.54139999486506,47.106599959079176,1,0.0,
video_digital_1,digital,18,0.6006006006006006,119.45135850694444,22.2811385647427,96.59314513406636,2.4956488609313965,8.003038194444445,0.40140851665474886,0,0,0.0,0.0,0.0,0.32949994783848524,43.47129998495802,47.15649998979643,1,0.0,
video_digital_1,digital,19,0.6339673006339673,119.5533767361111,22.175334064103694,108.45643551967291,2.6788346767425537,7.3834852430555555,0.377923789998932,0,0,0.0,0.0,0.0,0.4602999542839825,45.55390001041815,52.167799964081496,1,0.0,
video_digital_1,digital,20,0.6673340006673341,120.29811631944445,21.83365115688708,88.05731627332901,2.3784401416778564,7.650703125,0.4173205044485764,0,0,0.0,0.0,0.0,0.33840001560747623,39.29190000053495,42.50149999279529,1,0.0,
video_digital_1,digital,21,0.7007007007007007,120.16452256944444,21.652920880827274,96.32619542816539,2.5142483711242676,7.439019097222222,0.4019647681180905,0,0,0.0,0.0,0.0,0.2837000065483153,38.34510000888258,42.2522000153549,1,0.0,
video_digital_1,digital,22,0.7340674007340674,120.7790234375,21.262307549045907,73.73378626837082,2.1446430683135986,7.365360243055555,0.4449405366271375,0,0,0.0,0.0,0.0,0.3203999949619174,38.10210002120584,41.92829999374226,1,0.0,
video_digital_1,digital,23,0.7674341007674341,120.62937065972223,21.181776702488147,89.71098589091359,2.4321401119232178,7.249973958333333,0.4150925852801207,0,0,0.0,0.0,0.0,0.4219000111334026,39.8509000078775,43.745300034061074,1,0.0,
video_digital_1,digital,24,0.8008008008008008,121.65672743055555,21.133789527115113,77.27436197492811,2.2328288555145264,7.472504340277778,0.4379827870596879,0,0,0.0,0.0,0.0,0.6612000288441777,40.22429999895394,44.1887000342831,1,0.0,
video_digital_1,digital,25,0.8341675008341676,121.59608506944444,21.053357609126465,81.60905806475982,2.295246124267578,7.33453125,0.42977195989498995,0,0,0.0,0.0,0.0,0.3231000155210495,37.381500005722046,40.18830001587048,1,0.0,
video_digital_1,digital,26,0.8675342008675342,122.38135850694445,21.07212944801506,69.44863698632511,2.1122183799743652,7.060203993055556,0.4513807685547966,0,0,0.0,0.0,0.0,0.3176999744027853,40.757900045719,44.24790001939982,1,0.0,
video_digital_1,digital,27,0.9009009009009009,122.45230034722222,21.10106280449485,81.41032863671575,2.2927558422088623,6.855073784722222,0.42811022147359223,0,0,0.0,0.0,0.0,0.4947000415995717,40.160999982617795,45.18050001934171,1,0.0,
video_digital_1,digital,28,0.9342676009342676,123.26629774305556,21.183764245999793,74.67501566115016,2.1721277236938477,6.7835112847222225,0.43944854645248727,0,0,0.0,0.0,0.0,0.37780002458021045,39.30279996711761,42.619100015144795,1,0.0,
video_digital_1,digital,29,0.9676343009676344,123.32240451388888,21.20027199731125,78.99095092585057,2.2460243701934814,6.681410590277777,0.4310047084615674,0,0,0.0,0.0,0.0,0.3665999975055456,40.34989996580407,43.820799968671054,1,0.0,
video_digital_1,digital,30,1.001001001001001,123.7803515625,21.488561359961913,70.18525050154321,2.0869152545928955,6.2686154513888885,0.4454189458604804,0,0,0.0,0.0,0.0,0.40550000267103314,45.78580002998933,50.31200003577396,1,0.0,
video_digital_1,digital,31,1.0343677010343677,123.85050347222223,21.702038708875158,73.40622764257736,2.1429688930511475,6.178467881944444,0.43848918886765287,0,0,0.0,0.0,0.0,0.3136000013910234,50.393100013025105,54.76630001794547,1,0.0,
video_digital_1,digital,32,1.0677344010677345,124.32741753472222,22.28131278269879,67.45930550580437,2.0573043823242188,5.853589409722222,0.4469866451176024,0,0,0.0,0.0,0.0,0.42539997957646847,51.76980001851916,56.4994000014849,1,0.0,
video_digital_1,digital,33,1.1011011011011012,124.35328993055556,22.37229430667343,71.84829141642253,2.126615524291992,5.815499131944445,0.43830894298121664,0,0,0.0,0.0,0.0,0.39440003456547856,42.77250001905486,47.49560001073405,1,0.0,
video_digital_1,digital,34,1.1344678011344678,124.98735677083333,23.14821790243211,88.746157220459,2.3634026050567627,5.786019965277778,0.40307363292620285,0,0,0.0,0.0,0.0,0.3245000261813402,51.816999970469624,55.418899981305,1,0.0,
video_digital_1,digital,35,1.1678345011678346,125.1952170138889,23.633830978205317,94.1425839752574,2.426717519760132,5.416662326388889,0.3903783258818463,0,0,0.0,0.0,0.0,0.3651000442914665,49.62780000641942,53.833200014196336,1,0.0,
video_digital_1,digital,36,1.2012012012012012,125.41119357638888,24.303906733616873,100.27522469972209,2.4917514324188232,5.494205729166667,0.37652340549900176,0,0,0.0,0.0,0.0,0.45140000293031335,46.56960000284016,51.16109998198226,1,0.0,
video_digital_1,digital,37,1.234567901234568,125.8340625,24.722700281129047,101.04865103260559,2.5091538429260254,5.392096354166667,0.37320706798095865,0,0,0.0,0.0,0.0,0.5309000262059271,46.17539996979758,50.51430000457913,1,0.0,
video_digital_1,digital,38,1.2679346012679347,126.03252604166667,25.119937840808007,112.56401916948484,2.6448209285736084,5.201493055555556,0.3493549467841214,0,0,0.0,0.0,0.0,0.5106999888084829,40.80830002203584,44.65599998366088,1,0.0,
video_digital_1,digital,39,1.3013013013013013,126.55443576388889,25.316316350392793,98.11233683401979,2.4523496627807617,5.060503472222222,0.37553572132048424,0,0,0.0,0.0,0.0,0.33440004335716367,39.26819999469444,43.42430003453046,1,0.0,
video_digital_1,digital,40,1.3346680013346681,126.75177083333334,25.9698626146782,90.43349039169124,2.3509669303894043,5.207708333333334,0.38839410449107137,0,0,0.0,0.0,0.0,0.6035000551491976,36.453899985644966,40.35930003738031,1,0.0,
video_digital_1,digital,41,1.3680347013680347,127.04485243055555,26.458030878765253,92.59890107753424,2.3768975734710693,4.93984375,0.381994339631608,0,0,0.0,0.0,0.0,0.32320001628249884,35.89940001256764,39.52450002543628,1,0.0,
video_digital_1,digital,42,1.4014014014014013,127.12931857638888,26.614603143584972,105.27276910986252,2.532486915588379,4.658485243055556,0.3566095973828818,0,0,0.0,0.0,0.0,0.3127999952994287,36.42660001059994,40.06550001213327,1,0.0,
video_digital_1,digital,43,1.4347681014347682,127.05327690972223,27.185906484744613,95.58153403951385,2.413998603820801,4.771805555555556,0.37387178655492365,0,0,0.0,0.0,0.0,0.3347999881953001,33.79050001967698,37.50969999236986,1,0.0,
video_digital_1,digital,44,1.4681348014681348,126.48399739583333,27.894486602293806,96.91638869289822,2.46022367477417,5.20859375,0.3709744482354335,0,0,0.0,0.0,0.0,0.298099999781698,34.25149997929111,37.715099984779954,1,0.0,
video_digital_1,digital,45,1.5015015015015016,126.578046875,28.258048460262163,100.60163334552153,2.5277340412139893,4.726089409722222,0.3619999377900625,0,0,0.0,0.0,0.0,0.30450004851445556,35.4636000120081,38.92130003077909,1,0.0,
video_digital_1,digital,46,1.5348682015348682,126.58200086805556,28.42170217157763,115.93078755679662,2.6878247261047363,4.406671006944444,0.33133775730604315,0,0,0.0,0.0,0.0,0.29200001154094934,34.938400029204786,38.430500018876046,1,0.0,
video_digital_1,digital,47,1.5682349015682349,126.95897135416666,28.451473456111763,101.58821994581811,2.5174195766448975,4.242682291666667,0.35805082385462494,0,0,0.0,0.0,0.0,0.3024999750778079,34.52540002763271,37.95690002152696,1,0.0,
video_digital_1,digital,48,1.6016016016016017,127.29135416666666,28.610854248084266,94.53432846137152,2.415316104888916,4.341566840277777,0.3708169132461663,0,0,0.0,0.0,0.0,0.2935999655164778,35.20129999378696,38.77230000216514,1,0.0,
video_digital_1,digital,49,1.6349683016349683,127.58687934027778,28.74182544838154,87.91335460519673,2.320643901824951,4.301332465277778,0.3828348153578312,0,0,0.0,0.0,0.0,0.3077000146731734,35.50309996353462,39.03689997969195,1,0.0,
video_digital_1,digital,50,1.6683350016683351,127.6773654513889,28.892901644780967,85.16980435286158,2.2759346961975098,4.047803819444445,0.3872232962536534,0,0,0.0,0.0,0.0,0.48889999743551016,37.31729998253286,41.75440000835806,1,0.0,
video_digital_1,digital,51,1.7017017017017018,127.64325086805556,29.153229494392047,81.47182684996805,2.208075523376465,4.380321180555556,0.3940063981660969,0,0,0.0,0.0,0.0,0.3370000049471855,35.3447999805212,38.820099958684295,1,0.0,
video_digital_1,digital,52,1.7350684017350684,112.42886284722222,56.387990775887786,836.9544614174737,7.406891822814941,41.22884982638889,0.24044843390364073,1,1,0.7292194366455078,0.7292194366455078,0.7292194366455078,0.31510001281276345,39.03250000439584,42.49419999541715,1,0.5538797651320002,person
video_digital_1,digital,53,1.7684351017684352,113.19088541666666,56.211813614586724,669.7006191080541,6.581242561340332,15.26545138888889,0.18586959960097768,1,1,0.5177241563796997,0.5177241563796997,0.5177241563796997,0.3144999500364065,34.59860000293702,37.95119997812435,1,0.421494974729651,person
video_digital_1,digital,54,1.8018018018018018,113.9290798611111,55.7519622834829,479.5728966132082,5.599066257476807,13.929019097222222,0.17726134392206921,0,0,0.0,0.0,0.0,0.28529996052384377,37.28639998007566,41.1525999661535,1,0.0,
video_digital_1,digital,55,1.8351685018351687,113.87348524305555,55.80944277512939,419.53673067670286,5.296652317047119,12.75306857638889,0.17294151921618248,0,0,0.0,0.0,0.0,0.35009998828172684,35.00849998090416,38.14569994574413,1,0.0,
video_digital_1,digital,56,1.8685352018685353,113.6315234375,56.075592675838024,362.1869069274902,4.785820007324219,12.338046875,0.1682820374545658,0,0,0.0,0.0,0.0,0.3212000010535121,35.753200005274266,39.160999993328005,1,0.0,
video_digital_1,digital,57,1.901901901901902,113.37720486111111,56.35707224024998,326.94479068980274,4.5557541847229,11.852764756944444,0.16533333233080827,0,0,0.0,0.0,0.0,0.3686999552883208,40.48209998290986,44.75499998079613,1,0.0,
video_digital_1,digital,58,1.9352686019352687,113.50490451388889,56.49019666894198,301.8173516158304,4.297517776489258,11.083506944444444,0.16163880748131032,0,0,0.0,0.0,0.0,0.41969999438151717,35.98410001723096,39.94129999773577,1,0.0,
video_digital_1,digital,59,1.9686353019686353,113.48675347222222,56.47162357302954,285.993949451569,4.255863189697266,11.302708333333333,0.16184653299518498,0,0,0.0,0.0,0.0,0.3598000039346516,35.058700013905764,38.842500012833625,1,0.0,
video_digital_1,digital,60,2.002002002002002,112.75940104166666,56.94494602479003,267.1408994705577,4.05716609954834,11.244722222222222,0.15991652064884937,0,0,0.0,0.0,0.0,0.2877999795600772,35.827399988193065,39.31279998505488,1,0.0,
video_digital_1,digital,61,2.0353687020353686,113.06010850694445,56.97860803189312,272.4494580653815,4.127246856689453,11.070811631944444,0.15960769268797215,0,0,0.0,0.0,0.0,0.30259997583925724,35.931100021116436,39.41189998295158,1,0.0,
video_digital_1,digital,62,2.0687354020687354,113.62493055555555,56.828055259515175,268.440112453715,4.035411834716797,10.549249131944444,0.1577831837710994,0,0,0.0,0.0,0.0,0.30499999411404133,35.07750004064292,38.67590002482757,1,0.0,
video_digital_1,digital,63,2.1021021021021022,114.56736979166666,56.158300420354934,246.77331811222032,3.8968021869659424,10.22814236111111,0.15706187746970773,0,0,0.0,0.0,0.0,0.3273999900557101,40.06559995468706,44.64549996191636,1,0.0,
video_digital_1,digital,64,2.135468802135469,114.40437934027777,56.12662107058063,243.78955370724523,3.8390517234802246,9.794266493055556,0.1561456230273476,0,0,0.0,0.0,0.0,0.33430004259571433,39.15399999823421,42.820500035304576,1,0.0,
video_digital_1,digital,65,2.1688355021688355,114.90653211805555,56.128538623025214,263.7211244356885,3.9849860668182373,9.749348958333334,0.1564380515768704,0,0,0.0,0.0,0.0,0.5953999934718013,41.86749999644235,45.06450000917539,1,0.0,
video_digital_1,digital,66,2.2022022022022023,114.70278211805555,56.15299791241324,267.70467747800853,4.07429313659668,10.00703125,0.1576864085373222,1,1,0.40680205821990967,0.40680205821990967,0.40680205821990967,0.42230001417919993,45.37949996301904,50.29579997062683,1,0.3426549026736215,person
video_digital_1,digital,67,2.235568902235569,114.11297743055556,56.41270408587715,284.3139186170789,4.218057155609131,10.176245659722222,0.15891398257814637,0,0,0.0,0.0,0.0,0.3501999890431762,43.934599962085485,47.758799977600574,1,0.0,
video_digital_1,digital,68,2.2689356022689355,113.81063802083334,56.43823578817045,279.1743366933564,4.206211090087891,10.080386284722222,0.15893801818224443,0,0,0.0,0.0,0.0,0.40769996121525764,36.891399999149144,40.60509998816997,1,0.0,
video_digital_1,digital,69,2.3023023023023024,113.7939453125,56.41752140207206,280.8702497407701,4.2364325523376465,10.82802951388889,0.16062014809260355,1,1,0.5983364582061768,0.5983364582061768,0.5983364582061768,0.32300001475960016,36.294199991971254,39.88070000195876,1,0.5022315676798967,person
video_digital_1,digital,70,2.335669002335669,114.34919704861112,56.17689950490096,340.0544743100579,4.697585105895996,11.006692708333333,0.16406374573741583,1,1,0.5141987204551697,0.5141987204551697,0.5141987204551697,0.28680003015324473,31.27979999408126,34.64760002680123,1,0.42983735232390813,person
video_digital_1,digital,71,2.3690357023690356,114.33116319444444,56.16494936823025,319.62460817871096,4.545836448669434,11.438919270833333,0.16391787237390978,0,0,0.0,0.0,0.0,0.2582999877631664,36.03729995666072,38.677799981087446,1,0.0,
video_digital_1,digital,72,2.4024024024024024,112.94463975694444,56.72565461034941,316.3455141345366,4.4047532081604,12.521818576388888,0.16503694270173389,1,1,0.6375032067298889,0.6375032067298889,0.6375032067298889,0.32079999800771475,35.90189997339621,39.494299970101565,1,0.5322916265286366,person
video_digital_1,digital,73,2.4357691024357693,110.9051779513889,57.10900135432959,327.15213315834706,4.558578014373779,14.824166666666667,0.17168343449778734,1,1,0.6553499102592468,0.6553499102592468,0.6553499102592468,0.29180001001805067,37.76029997970909,41.47789999842644,1,0.5428371868681227,person
video_digital_1,digital,74,2.469135802469136,107.48971354166666,58.968848798020254,329.38507530907526,4.5444016456604,18.440282118055556,0.1770734854284721,1,1,0.8487173914909363,0.8487173914909363,0.8487173914909363,0.2861999673768878,39.12189998663962,42.63739997986704,1,0.6984320448358751,person
video_digital_1,digital,75,2.5025025025025025,104.71160590277778,59.725899782978196,314.41521027553233,4.325535774230957,22.092421875,0.1835675007771523,1,1,0.6596441864967346,0.6596441864967346,0.6596441864967346,0.43760001426562667,34.62250001030043,38.813000021036714,1,0.5385549517793513,person
video_digital_1,digital,76,2.5358692025358693,104.85746961805556,60.0846347684983,298.70205864611967,4.157134056091309,24.835386284722222,0.18639131945204945,1,1,0.8763140439987183,0.8763140439987183,0.8763140439987183,0.37910003447905183,35.894100030418485,39.174600038677454,1,0.7129767130834358,person
video_digital_1,digital,77,2.569235902569236,110.11569444444444,60.80302791257349,356.5033424469936,4.775256633758545,22.577903645833334,0.17804065799379104,0,0,0.0,0.0,0.0,0.2804999821819365,36.24749998562038,39.62150000734255,1,0.0,
video_digital_1,digital,78,2.6026026026026026,114.19005642361111,57.518838800204406,329.78053215874564,4.601763725280762,17.626124131944444,0.17218948244499543,0,0,0.0,0.0,0.0,0.2935000229626894,36.63539997069165,40.27559998212382,1,0.0,
video_digital_1,digital,79,2.6359693026359694,115.06641059027778,56.614158226384596,320.6544663580247,4.50058126449585,13.184210069444445,0.16474014057676623,0,0,0.0,0.0,0.0,0.3271999885328114,36.76149999955669,40.49480002140626,1,0.0,
video_digital_1,digital,80,2.6693360026693362,113.44051215277777,57.37318263959245,340.0571501862514,4.660167217254639,12.589778645833333,0.16443366851980326,0,0,0.0,0.0,0.0,0.30100002186372876,35.10480001568794,38.85920002358034,1,0.0,
video_digital_1,digital,81,2.7027027027027026,112.18672743055555,58.08500687347535,355.7691357078081,4.667074680328369,12.700017361111112,0.16412767318906746,0,0,0.0,0.0,0.0,0.2886999864131212,34.35830003581941,37.85850002896041,1,0.0,
video_digital_1,digital,82,2.7360694027360695,111.444140625,58.32157325988388,363.3738158200111,4.822686672210693,12.402690972222222,0.1648053270638968,0,0,0.0,0.0,0.0,0.26919995434582233,34.61579995928332,37.375799962319434,1,0.0,
video_digital_1,digital,83,2.7694361027694363,110.30891059027778,58.691950151747974,365.0751273924086,4.826011657714844,12.066037326388889,0.1644736131036787,0,0,0.0,0.0,0.0,0.33409998286515474,34.11210002377629,37.05939999781549,1,0.0,
video_digital_1,digital,84,2.8028028028028027,109.21730902777777,59.30631282020585,380.41231557428796,4.932867050170898,12.193667534722222,0.16495420424981735,0,0,0.0,0.0,0.0,0.29260001610964537,37.22530003869906,40.77630001120269,1,0.0,
video_digital_1,digital,85,2.8361695028361695,108.6507421875,60.1089343347755,367.3687191567315,4.827179908752441,12.257243923611112,0.16274217393270865,0,0,0.0,0.0,0.0,0.3142000059597194,37.50650002621114,41.09680000692606,1,0.0,
video_digital_1,digital,86,2.8695362028695364,108.23181857638889,60.538437318452,396.433931394205,4.959864139556885,12.703072916666667,0.16372836475864083,0,0,0.0,0.0,0.0,0.30289997812360525,45.16099998727441,48.66329999640584,1,0.0,
video_digital_1,digital,87,2.902902902902903,105.33146267361111,61.34344606136423,397.2324151448567,4.940186500549316,13.666484375,0.16651573541824877,0,0,0.0,0.0,0.0,0.3205999964848161,39.704800001345575,43.49820001516491,1,0.0,
video_digital_1,digital,88,2.9362696029362696,106.65891493055555,62.28595192183174,395.4526456538259,4.927305698394775,14.160768229166667,0.16310206320581594,0,0,0.0,0.0,0.0,0.3543999628163874,33.75940001569688,37.400999979581684,1,0.0,
video_digital_1,digital,89,2.9696363029696364,107.78086371527777,63.359969077846486,416.83146745694006,5.126258850097656,14.455776909722223,0.16059299863405505,0,0,0.0,0.0,0.0,0.3192999865859747,36.016799975186586,39.310799969825894,1,0.0,
video_digital_1,digital,90,3.0030030030030033,107.51587239583333,64.25165630818266,400.6034231648575,4.983386039733887,13.843098958333334,0.15625581876527933,0,0,0.0,0.0,0.0,0.3076999564655125,37.363599985837936,41.19159997208044,1,0.0,
video_digital_1,digital,91,3.0363697030363697,104.62092881944444,63.41362839993962,396.27738091295026,5.034369945526123,15.368624131944445,0.1652562525954269,0,0,0.0,0.0,0.0,0.28959999326616526,35.02060001483187,38.52880001068115,1,0.0,
video_digital_1,digital,92,3.0697364030697365,96.91388454861111,60.43381582701653,367.42429353773326,4.90977668762207,19.632816840277776,0.190001853319406,0,0,0.0,0.0,0.0,0.3133999998681247,35.07059998810291,38.69980003219098,1,0.0,
video_digital_1,digital,93,3.1031031031031033,83.6605078125,47.250435323749066,108.86735956759982,2.3842742443084717,32.12016493055555,0.3921032382607968,0,0,0.0,0.0,0.0,0.2869999734684825,35.54950002580881,39.221599989105016,1,0.0,
video_digital_1,digital,94,3.1364698031364697,73.60071614583333,30.45815655456536,35.69180332119788,1.4772735834121704,32.38629340277778,0.5927196589265081,0,0,0.0,0.0,0.0,0.3522000042721629,36.45889996550977,39.86509999958798,1,0.0,
video_digital_1,digital,95,3.1698365031698366,83.86560763888889,27.745116145788163,57.50427100144374,1.883942723274231,16.795672743055555,0.5182486385201888,0,0,0.0,0.0,0.0,0.3276999923400581,35.09890002897009,38.664699997752905,1,0.0,
video_digital_1,digital,96,3.2032032032032034,87.52947048611111,28.60657248132564,58.04161919367284,1.9364978075027466,13.440199652777778,0.5044610666247435,0,0,0.0,0.0,0.0,0.3218000056222081,36.154699977487326,40.38550000404939,1,0.0,
video_digital_1,digital,97,3.2365699032365702,90.56548177083333,29.798704593841354,60.92191215451087,1.974535584449768,13.417738715277778,0.4919340818928307,0,0,0.0,0.0,0.0,0.3036000416614115,34.198899986222386,37.82850003335625,1,0.0,
video_digital_1,digital,98,3.2699366032699366,92.21190104166666,30.33058671225553,62.38054038259247,2.048280954360962,12.06939670138889,0.4835236929165255,0,0,0.0,0.0,0.0,0.33900002017617226,33.776800031773746,37.34530002111569,1,0.0,
video_digital_1,digital,99,3.3033033033033035,95.47731336805556,30.24864518724687,75.0572251627604,2.2048592567443848,11.933953993055555,0.45535268070971185,0,0,0.0,0.0,0.0,0.2960000419989228,35.81749997101724,39.25349999917671,1,0.0,
video_digital_1,digital,100,3.3366700033366703,98.13081597222222,29.94251894882687,72.98584336653346,2.251373767852783,11.726931423611111,0.45717025235105796,0,0,0.0,0.0,0.0,0.3152000135742128,36.64010000647977,40.19420000258833,1,0.0,
video_digital_1,digital,101,3.3700367033700367,100.81377170138889,29.388864672931007,71.51253884456305,2.203192710876465,12.463103298611111,0.4596014274689155,0,0,0.0,0.0,0.0,0.4186999867670238,35.34230001969263,39.66810001293197,1,0.0,
video_digital_1,digital,102,3.4034034034034035,103.17456597222223,28.97115041269903,69.08093664232419,2.1490378379821777,12.199483506944444,0.46202537656849496,0,0,0.0,0.0,0.0,0.3409999771974981,36.36609995737672,40.21519998786971,1,0.0,
video_digital_1,digital,103,3.4367701034367704,105.89546875,28.484202985963137,86.88578320041232,2.4147896766662598,12.4184375,0.42678811738445765,0,0,0.0,0.0,0.0,0.3108999808318913,37.08650002954528,40.731400018557906,1,0.0,
video_digital_1,digital,104,3.4701368034701368,110.22582899305556,30.53566483289219,634.1240384451972,6.566971302032471,15.490177951388889,0.26304454694233853,0,0,0.0,0.0,0.0,0.33139996230602264,39.39990000799298,43.336100003216416,1,0.0,
video_digital_1,digital,105,3.5035035035035036,111.28966145833333,29.71050428702879,453.6974255135807,5.574126243591309,16.88029079861111,0.2601380754280064,0,0,0.0,0.0,0.0,0.5556999822147191,40.90079996967688,45.5904999980703,1,0.0,
video_digital_1,digital,106,3.5368702035368704,112.18915798611111,28.861004613697112,338.27503170814043,4.807954788208008,15.79267361111111,0.254359894213543,0,0,0.0,0.0,0.0,0.4827000084333122,42.7058000350371,46.954400022514164,1,0.0,
video_digital_1,digital,107,3.570236903570237,113.01601128472223,27.576041169648526,252.7709176294963,4.194343566894531,14.926948784722223,0.2513444742278924,0,0,0.0,0.0,0.0,0.49380003474652767,46.05020000599325,51.37440003454685,1,0.0,
video_digital_1,digital,108,3.6036036036036037,114.01714409722223,26.184014973027118,182.02959836559532,3.5781350135803223,13.797131076388888,0.24791742339848175,0,0,0.0,0.0,0.0,0.35370001569390297,38.052899995818734,42.06390003673732,1,0.0,
video_digital_1,digital,109,3.6369703036369705,114.84575086805556,25.280165831383282,136.32786887069514,3.101717233657837,12.852009548611111,0.3319210588835759,0,0,0.0,0.0,0.0,0.291300006210804,38.700099976267666,42.676899989601225,1,0.0,
video_digital_1,digital,110,3.6703370036703373,116.56719184027777,24.248594586558347,92.38884108462862,2.5241172313690186,12.278055555555556,0.41579440577738724,0,0,0.0,0.0,0.0,0.298099999781698,40.407199994660914,44.89550000289455,1,0.0,
video_digital_1,digital,111,3.7037037037037037,117.4147829861111,24.035253409592368,72.65394731292724,2.2242512702941895,12.318719618055555,0.4529537121967932,0,0,0.0,0.0,0.0,0.34550001146271825,37.25340001983568,41.064699995331466,1,0.0,
