video_id,tipo,resolution,video_fps_original,processed_frames,real_processing_fps,R_detection_frame_mean,R_detection_conf_mean,R_detection_window_mean,D_video_mean,D_video_std,D_video_min,D_video_max,R_latency_200ms,latency_mean_ms,latency_median_ms,latency_p95_ms,max_confidence_mean,R_system_proxy_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean
video_digital_1,digital,640x360,29.97,1159,23.294161283489434,0.30543572044866263,0.1987175147167252,0.2977291841883936,0.2448259828449721,0.11445177844427751,0.07798612538367106,0.7447640724512486,1.0,42.18063209733401,40.993900038301945,49.6280299790669,0.1987175147167252,0.1598638717973061,411.19014178486304,4.49319740772453,15.765912701622568,52.61888959581206,102.87759683425605
