window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
0,video_digital_5,digital,10,28,0.33366666666666667,0.9342666666666667,19,0.18233951007484422,0.19544771094439123,0.0,0.0,0.0,1427.395755658643,8.782666306746634,0.32209292763157893,56.96741714514012,103.01518137792398,41.02807894876031,51.52454997878522,1.0,0.0
1,video_digital_5,digital,29,57,0.9676333333333333,1.9019,29,0.18608778725361722,0.1864953364718304,0.0,0.0,0.0,1648.574598950398,9.479802460506045,0.13402553280651341,57.18314868668278,102.95593211206896,49.35943447695724,70.59795999666676,1.0,0.0
2,video_digital_5,digital,58,86,1.9352666666666667,2.8695333333333335,29,0.18592078858834377,0.18611714511646102,0.0,0.0,0.0,1649.4685802642152,9.488724083736026,0.1012396731321839,57.199576169809674,103.0562890625,49.79871034999539,59.164160012733184,1.0,0.0
3,video_digital_5,digital,87,115,2.9029000000000003,3.8371666666666666,29,0.19773833561946133,0.2625281321363663,0.0,0.0,0.0,876.0000919670231,6.875733720845189,8.845307561063219,52.97699060838232,102.39513754190614,46.19034137857821,63.02206000545993,1.0,0.0
4,video_digital_5,digital,116,144,3.8705333333333334,4.8048,29,0.2041164002048221,0.20870849934929786,0.0,0.0,0.0,672.25089298518,6.684881802262931,11.926765146072796,51.12066045638673,105.31159183429118,40.92911034340745,48.421939986292266,1.0,0.0
5,video_digital_5,digital,145,173,4.838166666666667,5.772433333333334,29,0.18943661024694713,0.2037884069711124,0.0,0.0,0.0,845.0080717705335,7.1605895141075395,14.155215217911877,58.23289472947133,106.76411368534482,41.19136206532732,47.028880030848086,1.0,0.0
6,video_digital_5,digital,174,202,5.8058000000000005,6.740066666666666,29,0.1600420576784026,0.1735765875547403,0.10344827586206896,0.049846026404150603,0.049846026404150603,489.6270267696142,4.792000910331463,15.092877005507663,66.46758199506812,99.82335353807471,35.543506896797695,39.00507999351248,1.0,0.042269964312521044
7,video_digital_5,digital,203,231,6.773433333333333,7.7077,29,0.1522464020549161,0.16430093998053372,0.1724137931034483,0.13136584594331938,0.13136584594331938,326.65347452167174,4.2848203346647065,13.2845547473659,62.69317257057533,109.86004684506705,37.10633792496961,40.04609999246895,1.0,0.11102924633924569
8,video_digital_5,digital,232,260,7.741066666666667,8.675333333333333,29,0.17716528400150933,0.18467057554554916,0.0,0.0,0.0,473.3504593979376,5.54582585959599,10.775859375,49.998069007285906,122.65742771192528,37.349882754416946,41.66514001553878,1.0,0.0
9,video_digital_5,digital,261,289,8.7087,9.642966666666666,29,0.19056404756713702,0.19919805552938524,0.0,0.0,0.0,484.8590388540366,5.598510183137039,12.82553565014368,46.126928092148916,124.2350369671935,46.46544137383522,73.40539998840538,1.0,0.0
10,video_digital_5,digital,290,318,9.676333333333334,10.6106,29,0.20258393715919304,0.2709951976690847,0.5517241379310345,0.4702806616651601,0.4702806616651601,321.75086303779597,4.187483869749924,11.545049838362068,46.62225203993178,104.0905953663793,38.11524137413001,45.059679995756596,1.0,0.37303975460343886
11,video_digital_5,digital,319,347,10.643966666666667,11.578233333333333,29,0.3141062901909829,0.382052672364709,0.3103448275862069,0.18633660365795268,0.18633660365795268,115.14262031353414,2.414823581432474,5.994015056273946,50.2106256166056,90.6354983836207,41.06773448313169,47.1961400238797,1.0,0.13852187819913933
12,video_digital_5,digital,348,376,11.611600000000001,12.545866666666667,29,0.3768385748397578,0.3965975696776705,0.0,0.0,0.0,78.87062506721792,1.8382955460712826,4.259260506465517,53.05791374904638,86.02884847940612,35.64297929928028,39.960340003017336,1.0,0.0
13,video_digital_5,digital,377,405,12.579233333333333,13.5135,29,0.3703723895422857,0.3920131816274151,0.034482758620689655,0.020858135716668492,0.020858135716668492,77.77393136452862,2.0259755849838257,4.802303340517242,54.767514209623286,91.16659318127394,35.23423792071769,38.513560011051595,1.0,0.014332702385907442
14,video_digital_5,digital,406,434,13.546866666666666,14.481133333333334,29,0.20743813693824875,0.2970423772891619,0.5862068965517241,0.3051703233143379,0.3051703233143379,194.2602258231139,2.933898490050743,7.658607369492337,49.39295915407128,107.27725440014368,35.36348620325263,37.849340005777776,1.0,0.23528381797949088
15,video_digital_5,digital,435,463,14.5145,15.448766666666668,29,0.15393373830264484,0.16904508122508227,0.41379310344827586,0.17621607718796567,0.17621607718796567,244.05399654307683,3.2015777127496126,5.6478979585727975,55.8610313190365,106.70885745929118,38.96968275236351,43.79762001335621,1.0,0.14991636186277596
16,video_digital_5,digital,464,492,15.482133333333334,16.4164,29,0.15706620782475308,0.17290112535627727,1.0,0.703444793306548,0.703444793306548,364.1151191660505,4.170163212151363,12.225837224616859,61.28140704927748,106.85473060344827,36.21797586574444,40.28913998045027,1.0,0.5928548025351348
17,video_digital_5,digital,493,521,16.449766666666665,17.384033333333335,29,0.1495482245303976,0.16115461154650298,0.9310344827586207,0.583823124910223,0.583823124910223,464.1186401647179,4.774688474063216,16.309420647749043,67.78984604811224,107.37266163793103,36.138641377027824,38.80898000206798,1.0,0.4958977501378541
