video_id,tipo,frame_id,time_s,brightness,contrast,blur,noise,temporal_instability,D_video_obs,num_detections,detection_success,max_confidence,avg_confidence,R_det_frame,read_latency_ms,inference_latency_ms,total_latency_ms,latency_success,R_system_proxy,detected_classes
video_digital_5,digital,10,0.33366666666666667,103.09069010416667,56.71337604746203,1164.6117170315024,7.984714984893799,0.07668402777777777,0.1771966908206715,0,0,0.0,0.0,0.0,0.3393999650143087,33.255500020459294,37.012799992226064,1,0.0,
video_digital_5,digital,11,0.3670333333333333,103.09822048611112,56.71048387386877,1162.0716730369097,7.973364353179932,0.06666232638888889,0.17710163333272266,0,0,0.0,0.0,0.0,0.5265999934636056,37.07830002531409,40.2794000110589,1,0.0,
video_digital_5,digital,12,0.40040000000000003,103.0956857638889,56.70692000564178,1167.742524070438,7.987048149108887,0.096640625,0.17726223245560388,0,0,0.0,0.0,0.0,0.4673000075854361,37.332799984142184,40.88680003769696,1,0.0,
video_digital_5,digital,13,0.4337666666666667,103.09389322916667,56.71133525178792,1166.053824079424,7.980475902557373,0.05655815972222222,0.17713275673158804,0,0,0.0,0.0,0.0,0.2627999638207257,31.666700029745698,34.244899987243116,1,0.0,
video_digital_5,digital,14,0.46713333333333334,103.09411458333334,56.707699115490314,1161.6054721631465,7.964613914489746,0.06912760416666666,0.1770607063969875,0,0,0.0,0.0,0.0,0.31589996069669724,33.25189999304712,36.78109997417778,1,0.0,
video_digital_5,digital,15,0.5005000000000001,103.09191840277778,56.70690113272525,1160.378753330485,7.9591522216796875,0.045086805555555554,0.17698408230677867,0,0,0.0,0.0,0.0,0.27359998784959316,33.10159995453432,35.68849997827783,1,0.0,
video_digital_5,digital,16,0.5338666666666667,103.09032552083333,56.70639007644266,1157.0474075122222,7.948729038238525,0.05437065972222222,0.17693533578329898,0,0,0.0,0.0,0.0,0.32350001856684685,31.26360004534945,34.89820001414046,1,0.0,
video_digital_5,digital,17,0.5672333333333334,103.09057725694444,56.706322549735944,1155.1769024070268,7.942712783813477,0.015052083333333334,0.1768214018630532,0,0,0.0,0.0,0.0,0.35009998828172684,37.16549999080598,41.26129997894168,1,0.0,
video_digital_5,digital,18,0.6006,103.09111545138889,56.70549030856043,1154.9217721986936,7.941980361938477,0.01189236111111111,0.17681233923338194,0,0,0.0,0.0,0.0,0.32890000147745013,33.68029999546707,37.122500012628734,1,0.0,
video_digital_5,digital,19,0.6339666666666667,102.94190972222222,57.20568208683144,1675.2335753038194,9.538874626159668,4.941488715277778,0.19544771094439123,0,0,0.0,0.0,0.0,0.32029999420046806,31.99370001675561,34.87889998359606,1,0.0,
video_digital_5,digital,20,0.6673333333333333,102.94342013888888,57.204873743146365,1674.7224730131172,9.535310745239258,0.026085069444444445,0.1862081024949193,0,0,0.0,0.0,0.0,0.3032000386156142,30.923000012990087,34.5138999982737,1,0.0,
video_digital_5,digital,21,0.7007,102.94146701388888,57.2029502741781,1673.3196473793878,9.53329086303711,0.041805555555555554,0.18623190594477124,0,0,0.0,0.0,0.0,0.2937000244855881,32.67280000727624,35.769800015259534,1,0.0,
video_digital_5,digital,22,0.7340666666666666,102.94713541666667,57.20216175550095,1669.4787924235025,9.521125793457031,0.07197916666666666,0.18620296520309318,0,0,0.0,0.0,0.0,0.27710001450031996,42.144900013227016,45.494900026824325,1,0.0,
video_digital_5,digital,23,0.7674333333333333,102.94773871527778,57.19918117349095,1666.0344225109525,9.51692008972168,0.054049479166666664,0.18614911519965646,0,0,0.0,0.0,0.0,0.48019998939707875,45.739299966953695,51.504099974408746,1,0.0,
video_digital_5,digital,24,0.8008000000000001,102.94894097222222,57.196163632669695,1662.6568443689225,9.510873794555664,0.1098046875,0.18622055470611032,0,0,0.0,0.0,0.0,0.41480001527816057,45.89260002830997,50.53150001913309,1,0.0,
video_digital_5,digital,25,0.8341666666666667,102.94503472222222,57.20176999858498,1663.4256204105893,9.507298469543457,0.09624131944444445,0.18615986529083065,0,0,0.0,0.0,0.0,0.5703000351786613,46.62939999252558,51.708600018173456,1,0.0,
video_digital_5,digital,26,0.8675333333333334,102.9456814236111,57.19805500662474,1662.6361321677691,9.506193161010742,0.11513454861111111,0.18619777480954686,0,0,0.0,0.0,0.0,0.3551000263541937,43.085599958430976,47.708199999760836,1,0.0,
video_digital_5,digital,27,0.9009,102.9434375,57.19875977788362,1661.469669568549,9.50856876373291,0.08302517361111111,0.18615403336086547,0,0,0.0,0.0,0.0,0.30129996594041586,40.669200010597706,44.4986000075005,1,0.0,
video_digital_5,digital,28,0.9342666666666667,102.94713975694444,57.196409947036244,1661.9321345377605,9.509411811828613,0.08807725694444445,0.18617148454376933,0,0,0.0,0.0,0.0,0.4044999950565398,40.7322000246495,44.749499997124076,1,0.0,
video_digital_5,digital,29,0.9676333333333333,102.94450086805556,57.194135063352114,1661.471770409478,9.513288497924805,0.07879340277777777,0.1861895261340138,0,0,0.0,0.0,0.0,0.2951000351458788,37.54099999787286,40.64890003064647,1,0.0,
video_digital_5,digital,30,1.0010000000000001,102.94178819444444,57.19714078054101,1657.8391926051763,9.505128860473633,0.12401475694444444,0.1862145222073906,0,0,0.0,0.0,0.0,0.291300006210804,36.83659998932853,40.39019998162985,1,0.0,
video_digital_5,digital,31,1.0343666666666667,102.93855902777777,57.19209476993826,1658.6891272401974,9.504521369934082,0.10323784722222222,0.18618973175748965,0,0,0.0,0.0,0.0,0.311999989207834,38.18229999160394,41.75719997147098,1,0.0,
video_digital_5,digital,32,1.0677333333333334,102.93437934027777,57.19501646418803,1656.9517226259395,9.503620147705078,0.0995703125,0.18617341656324737,0,0,0.0,0.0,0.0,0.3279999946244061,40.458099974785,44.65809999965131,1,0.0,
video_digital_5,digital,33,1.1011,102.92326822916667,57.191183186606274,1655.46171852206,9.488640785217285,0.11622395833333334,0.1861288038496866,0,0,0.0,0.0,0.0,0.3373000072315335,43.530099967028946,47.62949998257682,1,0.0,
video_digital_5,digital,34,1.1344666666666667,102.93120659722223,57.18191501358198,1652.5244311744787,9.4845552444458,0.1484939236111111,0.18617921433392506,0,0,0.0,0.0,0.0,0.3480999730527401,46.80650000227615,51.26519995974377,1,0.0,
video_digital_5,digital,35,1.1678333333333333,102.93235677083334,57.18491785231043,1653.4552602707854,9.481942176818848,0.10384114583333333,0.1860681372400964,0,0,0.0,0.0,0.0,0.4335999838076532,42.75589995086193,46.352699981071055,1,0.0,
video_digital_5,digital,36,1.2012,102.93560763888888,57.18513598160751,1652.7613014864698,9.480708122253418,0.11179253472222223,0.1860703712866102,0,0,0.0,0.0,0.0,0.3923000185750425,42.07039996981621,47.04969999147579,1,0.0,
video_digital_5,digital,37,1.2345666666666666,102.93852864583333,57.18961670267606,1653.8465882881824,9.491153717041016,0.14365885416666666,0.18618351939519845,0,0,0.0,0.0,0.0,0.26130001060664654,44.37690001213923,47.3286000196822,1,0.0,
video_digital_5,digital,38,1.2679333333333334,102.93536892361111,57.18780534901182,1651.9801909715438,9.487576484680176,0.10518229166666666,0.18609642024121703,0,0,0.0,0.0,0.0,0.2867999719455838,40.40519997943193,43.3869999833405,1,0.0,
video_digital_5,digital,39,1.3013000000000001,102.93684461805556,57.183988129343504,1650.0357247847758,9.48858642578125,0.10078993055555556,0.18610408773560586,0,0,0.0,0.0,0.0,0.4132000030949712,40.10260000359267,44.769000029191375,1,0.0,
video_digital_5,digital,40,1.3346666666666667,102.93210503472223,57.176928930344225,1646.111037183804,9.47248363494873,0.1362847222222222,0.1860890336514875,0,0,0.0,0.0,0.0,0.3507999936118722,43.07489999337122,46.902399975806475,1,0.0,
video_digital_5,digital,41,1.3680333333333334,102.93631510416667,57.17529091559267,1646.031961750624,9.474472045898438,0.10270833333333333,0.1860390610145904,0,0,0.0,0.0,0.0,0.33220002660527825,36.61969996755943,40.45359999872744,1,0.0,
video_digital_5,digital,42,1.4014,102.93833767361112,57.178576753866324,1645.581327992079,9.474065780639648,0.1558159722222222,0.1861241617996311,0,0,0.0,0.0,0.0,0.367900007404387,38.03539997898042,41.29080002894625,1,0.0,
