video_id,tipo,resolution,video_fps_original,processed_frames,real_processing_fps,R_detection_frame_mean,R_detection_conf_mean,R_detection_window_mean,D_video_mean,D_video_std,D_video_min,D_video_max,R_latency_200ms,latency_mean_ms,latency_median_ms,latency_p95_ms,max_confidence_mean,R_system_proxy_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean
video_analog_1,analogico,1920x1080,30.0,1655,11.068936612224569,0.24652567975830816,0.1649191305536518,0.2488095238095238,0.40033238672909893,0.027461105706222396,0.25351046840866276,0.5348352007916601,1.0,89.05203456250428,88.52709998609498,102.03833000850864,0.1649191305536518,0.0973713789213708,26.064819453260775,1.1324022188647636,7.066175902031815,70.4668560082843,105.97551283958776
