window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
0,video_analog_1,analogico,10,29,0.3333333333333333,0.9666666666666667,20,0.4457130101111777,0.4474086612456268,1.0,0.7182666927576065,0.7182666927576065,23.555354520175108,1.1338388204574585,1.2836390576774692,60.882312002856885,82.8292129388503,101.51562999526504,108.34560001676437,1.0,0.3981375563863291
1,video_analog_1,analogico,30,59,1.0,1.9666666666666666,30,0.4443226040725396,0.4453505795294569,1.0,0.7128166218598684,0.7128166218598684,24.261619365349897,1.1360927979151407,0.5670516975308643,60.93555495320311,82.75246519740226,98.05312334016587,105.86872001877055,1.0,0.3960978473125454
2,video_analog_1,analogico,60,89,2.0,2.966666666666667,30,0.4403872385912908,0.45207560766864885,1.0,0.7965176423390706,0.7965176423390706,23.794174586496624,1.1250211318333945,1.344874340920782,61.89224408186574,84.95105336934157,92.65129667473957,101.04361502162647,1.0,0.4457659337859808
3,video_analog_1,analogico,90,119,3.0,3.966666666666667,30,0.4284067000335546,0.43524179256417533,0.8333333333333334,0.6001484274864197,0.6001484274864197,21.71297705460163,1.0780363957087198,2.819148678626543,63.758228457740394,92.68621268968622,93.09968000161462,99.05191000725608,1.0,0.342259407543045
4,video_analog_1,analogico,120,149,4.0,4.966666666666667,30,0.39888710383532694,0.41906068173350186,0.3333333333333333,0.12855258087317148,0.12855258087317148,20.13096592661397,1.045472933848699,1.1741649144804527,67.81295573333499,105.12445548804013,90.68740999597746,94.13640999118797,1.0,0.07596511990632816
5,video_analog_1,analogico,150,179,5.0,5.966666666666667,30,0.4011588079111649,0.4735314896156816,0.0,0.0,0.0,21.698441128390645,1.0614016711711884,6.772353073559671,69.94593089136511,107.02579972029321,88.75421666889451,92.2128050297033,1.0,0.0
6,video_analog_1,analogico,180,209,6.0,6.966666666666667,30,0.44950433005832385,0.46542970484715734,0.0,0.0,0.0,26.052022537318738,1.1579110642274222,6.776082240226338,58.92642156530814,93.24660132137345,92.27237000789803,98.04671500169206,1.0,0.0
7,video_analog_1,analogico,210,239,7.0,7.966666666666667,30,0.43779266845951337,0.4443375829033798,0.0,0.0,0.0,26.12446813233517,1.1629578272501628,7.396330086162552,61.34669661877685,98.34082116448046,102.39378333596203,116.65680999285541,1.0,0.0
8,video_analog_1,analogico,240,269,8.0,8.966666666666667,30,0.40668177743955186,0.42802919694422864,0.0,0.0,0.0,30.227483645859476,1.191450329621633,9.968061471193415,70.08137745555,105.78810445601852,85.69317333361444,93.24547500000335,1.0,0.0
9,video_analog_1,analogico,270,299,9.0,9.966666666666667,30,0.4209120311772491,0.43492309595277806,0.0,0.0,0.0,30.778766622887026,1.2646837433179219,8.42988204089506,67.34551877268972,98.64229425475824,83.82723999675363,92.9008400038583,1.0,0.0
10,video_analog_1,analogico,300,329,10.0,10.966666666666667,30,0.4044315880468199,0.421975209475515,0.0,0.0,0.0,30.315019524267083,1.2213979403177897,8.627504886831275,69.93106839439578,106.56811096643519,87.88634999655187,93.11819499125704,1.0,0.0
11,video_analog_1,analogico,330,359,11.0,11.966666666666667,30,0.392297233770954,0.4011188867472187,0.03333333333333333,0.018536901473999022,0.018536901473999022,30.70507418287855,1.1943612496058147,8.743165766460907,72.99060292058279,109.07275384194959,86.1832333301815,92.36776499892585,1.0,0.011163040944276286
