window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
0,video_analog_3,analogico,10,29,0.3333333333333333,0.9666666666666667,20,0.2952286078066454,0.3030824252003014,0.05,0.019067706167697908,0.019067706167697908,995.2887152318744,8.500757908821106,18.033217206790123,33.33568257727154,91.08042708333333,55.75220499304123,66.28147499868646,1.0,0.013514699078500569
1,video_analog_3,analogico,30,59,1.0,1.9666666666666666,30,0.2718311654786053,0.297408543294196,0.5,0.2261901487906774,0.2261901487906774,777.4647305276782,7.390357971191406,14.519636316872429,35.82501325489682,93.03069984567901,54.955523333046585,61.44914997857995,1.0,0.16566149035021277
2,video_analog_3,analogico,60,89,2.0,2.966666666666667,30,0.27660803603051193,0.28981767899796596,0.1,0.04926389753818512,0.04926389753818512,524.1464737922875,5.990068928400675,12.432796810699589,32.33137908739887,86.19402829218106,54.7152733275046,61.11268999229651,1.0,0.036255393293521516
3,video_analog_3,analogico,90,119,3.0,3.966666666666667,30,0.27814385790090884,0.2836896235978175,0.0,0.0,0.0,342.1122217386871,5.03197611172994,6.932126800411523,26.351984957489453,85.21407998971193,52.007373329252005,55.272244988009334,1.0,0.0
4,video_analog_3,analogico,120,149,4.0,4.966666666666667,30,0.2898106311323821,0.3206588071448005,0.03333333333333333,0.017141228914260863,0.017141228914260863,401.58712997172967,5.292634479204813,15.586125000000001,29.913298164704496,81.9177929526749,53.16597999966083,58.31132998573594,1.0,0.011796847119269963
5,video_analog_3,analogico,150,179,5.0,5.966666666666667,30,0.270592541996726,0.2782460889939734,0.0,0.0,0.0,382.08421595780425,5.234299794832865,11.732306327160494,28.9092344788882,94.21902237654322,52.323696663370356,59.51628502516539,1.0,0.0
6,video_analog_3,analogico,180,209,6.0,6.966666666666667,30,0.2648352654097232,0.2803184345633261,0.16666666666666666,0.0712387889623642,0.0712387889623642,340.6161588864399,5.166893482208252,8.55466769547325,28.919385305354538,93.64172479423868,50.09053999286456,53.13908998796251,1.0,0.05264723203670856
7,video_analog_3,analogico,210,239,7.0,7.966666666666667,30,0.2561007927351022,0.2682727473781602,0.03333333333333333,0.01276734471321106,0.01276734471321106,322.70074195633407,4.78450562953949,12.901899948559672,36.12833924310227,88.32010390946502,57.95053332888832,68.2583049929235,1.0,0.009476118098377565
8,video_analog_3,analogico,240,269,8.0,8.966666666666667,30,0.2651768191144217,0.3107057916770987,0.0,0.0,0.0,313.3582576155403,4.505350271860759,19.14641177983539,37.4764261501198,85.70186651234569,57.82252000256752,65.88865499652455,1.0,0.0
9,video_analog_3,analogico,270,299,9.0,9.966666666666667,30,0.31842905920981457,0.4434064730319079,0.0,0.0,0.0,175.74211907501873,3.444468132654826,13.732043209876542,27.490220735732283,91.08481764403292,55.972986676109336,57.16419002856128,1.0,0.0
10,video_analog_3,analogico,300,329,10.0,10.966666666666667,30,0.26608436450796785,0.31204231500837576,0.0,0.0,0.0,249.1264515283454,4.290967456499735,8.672817901234568,25.75742289253305,97.99033359053497,55.80625000099341,57.28717497549951,1.0,0.0
