window_id,video_id,tipo,start_frame,end_frame,start_time_s,end_time_s,frames,D_video_mean,D_video_max,R_det_exp,R_det_conf,max_confidence_mean,blur_mean,noise_mean,temporal_instability_mean,contrast_mean,brightness_mean,latency_mean_ms,latency_p95_ms,R_latency,R_system_proxy
15,video_analog_5,analogico,375,399,15.0,15.96,25,0.21267501640368153,0.2231867969547532,0.44,0.1822403883934021,0.1822403883934021,672.702308905342,6.613155460357666,10.537753472222223,60.88943575899251,71.69241284722222,34.89003200083971,38.10569999041036,1.0,0.1438892466203148
16,video_analog_5,analogico,400,424,16.0,16.96,25,0.20815375450895815,0.21858122276320302,0.12,0.05256517291069031,0.05256517291069031,487.35343037324355,5.5567495727539065,6.051066840277778,58.81298646862795,67.44133402777777,34.858315996825695,37.97371998662129,1.0,0.04184416799869459
17,video_analog_5,analogico,425,449,17.0,17.96,25,0.21432466818787854,0.22524260253923747,0.32,0.12582929849624633,0.12582929849624633,378.6699002141015,4.8541064453125,4.825851215277778,54.923682205716666,65.70717881944444,34.62191200116649,37.49081999994814,1.0,0.0992918993881705
18,video_analog_5,analogico,450,474,18.0,18.96,25,0.19516717383458243,0.19994660771038725,0.16,0.06336888194084167,0.06336888194084167,402.3602009693023,4.854272880554199,5.922649305555556,58.19764784993071,75.7889546875,34.91146400338039,36.98385999305174,1.0,0.05127375346082386
19,video_analog_5,analogico,475,499,19.0,19.96,25,0.17795525625747344,0.19612037679821992,0.6,0.29223607540130614,0.29223607540130614,538.0825825159129,5.56830717086792,8.133680902777778,64.28047705020703,83.21652534722222,34.59460799349472,37.10351997287944,1.0,0.23943459412637322
20,video_analog_5,analogico,500,524,20.0,20.96,25,0.1625023783660824,0.1758508879088334,0.68,0.29685445308685304,0.29685445308685304,650.809957382875,6.152995700836182,9.050912847222222,69.4416125094687,88.59235885416666,34.871855995152146,37.732000020332634,1.0,0.24814283947706609
21,video_analog_5,analogico,525,549,21.0,21.96,25,0.14413317167756026,0.17358576956170535,0.08,0.036960915327072144,0.036960915327072144,579.861412435299,5.714718055725098,8.629848263888888,73.10746731082747,92.14874930555555,35.26379599003121,42.24964003078638,1.0,0.031307480792074086
22,video_analog_5,analogico,550,574,22.0,22.96,25,0.148338625590541,0.15884288832699697,0.12,0.052340027093887326,0.052340027093887326,530.2043715440358,5.589540920257568,8.09327326388889,71.61244162744003,90.64038663194444,35.589343996252865,38.269320013932884,1.0,0.044619379619638855
23,video_analog_5,analogico,575,599,23.0,23.96,25,0.1515166485961249,0.1688765119506473,0.0,0.0,0.0,529.4444776393184,5.607907600402832,9.980642534722223,72.07608216028284,89.92515555555556,35.557284001260996,38.586840010248125,1.0,0.0
24,video_analog_5,analogico,600,624,24.0,24.96,25,0.16132978726402677,0.16926127459041662,0.48,0.22195953249931336,0.22195953249931336,651.882057296453,6.468950786590576,7.9649307291666664,72.24673927965421,82.83623871527777,35.58796800207347,39.837060030549765,1.0,0.1858040436670484
25,video_analog_5,analogico,625,649,25.0,25.96,25,0.16506810206464537,0.1727999947324166,0.8,0.3974851489067078,0.3974851489067078,622.3875599223678,6.089311618804931,8.941132118055556,69.98092864186351,84.56588645833334,35.38443599361926,39.06206001993269,1.0,0.3319047596950376
26,video_analog_5,analogico,650,674,26.0,26.96,25,0.13851181559093376,0.15654947751667084,0.6,0.2539572083950043,0.2539572083950043,479.4862882264261,5.0889811706542964,6.493926909722222,72.45819403755476,91.55374149305555,36.539348002988845,39.185140014160424,1.0,0.21774071457336075
27,video_analog_5,analogico,675,699,27.0,27.96,25,0.14118586422076385,0.15081343394523056,0.68,0.31144943833351135,0.31144943833351135,519.8717803566171,5.6096759796142575,6.804829166666667,72.71499111007196,92.1032545138889,35.399396002758294,39.01678001275286,1.0,0.26862083134239556
28,video_analog_5,analogico,700,724,28.0,28.96,25,0.14383512521730535,0.15094396860578504,0.0,0.0,0.0,617.6941223623409,6.185582675933838,8.495236111111112,75.11160563572176,89.98859045138889,35.246063999366015,37.18400000361726,1.0,0.0
29,video_analog_5,analogico,725,749,29.0,29.96,25,0.13793123562747409,0.15341484216808446,0.4,0.18847212314605713,0.18847212314605713,675.0996574502601,6.410435066223145,4.356850173611111,75.39141780700696,89.00596371527777,34.573432004544884,38.030260021332644,1.0,0.16127826234606527
30,video_analog_5,analogico,750,774,30.0,30.96,25,0.1458556179149248,0.15292336153563643,1.0,0.47177345395088194,0.47177345395088194,724.1578525028558,6.830392513275147,4.881144791666667,74.64050188485807,87.3092451388889,34.86122800037265,37.23366000922397,1.0,0.4029001193060842
31,video_analog_5,analogico,775,799,31.0,31.96,25,0.1432972769688502,0.14715239980709532,0.84,0.40167308449745176,0.40167308449745176,721.59174268005,6.805615463256836,4.056288020833333,75.09190825150365,86.9325435763889,35.1003360026516,38.10743996873498,1.0,0.34413422916927305
32,video_analog_5,analogico,800,824,32.0,32.96,25,0.1480690856982583,0.15306888038830613,0.4,0.19440294861793517,0.19440294861793517,725.5005982547247,6.8598198890686035,4.384654861111111,74.1162514050111,86.07645156250001,35.192143998574466,38.98858001921325,1.0,0.1656497526047822
33,video_analog_5,analogico,825,849,33.0,33.96,25,0.15537528896975306,0.1596251276909169,0.8,0.37884779572486876,0.37884779572486876,736.7540959741604,6.91625566482544,4.654660590277778,72.74897998630709,83.93681944444444,37.479367998894304,40.60658001108095,1.0,0.3198780559089924
34,video_analog_5,analogico,850,874,34.0,34.96,25,0.16013157504529452,0.170300258475188,1.0,0.6331911635398865,0.6331911635398865,785.7213295328927,7.165219955444336,4.156186458333334,71.83117141830155,82.73929444444444,35.41893600253388,38.42208001296967,1.0,0.5317325613995679
35,video_analog_5,analogico,875,899,35.0,35.96,25,0.16476553929661727,0.1722436604955277,1.0,0.6803392601013184,0.6803392601013184,798.0859160996138,7.210974502563476,6.268633333333334,71.53934681956737,83.1351296875,35.509007999207824,38.52510000579059,1.0,0.5682090633282822
36,video_analog_5,analogico,900,924,36.0,36.96,25,0.16551638408570624,0.1705140206257412,1.0,0.7007965779304505,0.7007965779304505,852.6115280455292,7.4909880828857425,6.838667881944445,72.14225143878839,83.52795086805556,36.3834960013628,38.69025999447331,1.0,0.5848134926619423
37,video_analog_5,analogico,925,949,37.0,37.96,25,0.1615790290761021,0.16786950004962364,1.0,0.7621615290641784,0.7621615290641784,813.289355787272,7.292805252075195,6.444000694444444,72.73814107560223,83.67550520833332,35.2654519979842,38.66111995885148,1.0,0.6390631376276733
38,video_analog_5,analogico,950,974,38.0,38.96,25,0.1610323872524933,0.16756882952309574,1.0,0.8481238436698914,0.8481238436698914,844.3272293019929,7.413417625427246,5.8865625,72.8663486355205,83.62384253472223,36.77086399868131,40.32932003028691,1.0,0.7115505346548272
39,video_analog_5,analogico,975,999,39.0,39.96,25,0.16489779182774625,0.1786918922189788,1.0,0.8514360451698303,0.8514360451698303,895.1016278216869,7.661636753082275,6.433484895833333,72.6754673940969,83.08004999999999,36.56906399875879,41.313480003736906,1.0,0.7110500842112374
40,video_analog_5,analogico,1000,1024,40.0,40.96,25,0.16181765060680853,0.21321788886892917,0.2,0.15761621952056884,0.15761621952056884,862.4926605846339,7.380285186767578,7.518455381944444,72.66520547099535,85.85793802083333,35.32611999893561,38.13981999410316,1.0,0.12999717563894667
41,video_analog_5,analogico,1025,1049,41.0,41.96,25,0.30981909987063627,0.6525910072139666,0.0,0.0,0.0,468.90128394890303,4.858595270514488,10.437159548611112,52.24335124967772,62.985099131944445,35.35436399979517,38.04746000096202,1.0,0.0
42,video_analog_5,analogico,1050,1050,42.0,42.0,1,0.6547230318862434,0.6547230318862434,0.0,0.0,0.0,0.011458333333333333,0.01317574456334114,2.4820052083333333,0.124628255818805,0.01578125,35.80580005655065,35.80580005655065,1.0,0.0
