video_id,tipo,frame_id,time_s,brightness,contrast,blur,noise,temporal_instability,D_video_obs,num_detections,detection_success,max_confidence,avg_confidence,R_det_frame,read_latency_ms,inference_latency_ms,total_latency_ms,latency_success,R_system_proxy,detected_classes
video_digital_4,digital,10,0.33366700033366703,105.61993055555556,51.89018176769153,174.1142906417093,3.2661852836608887,3.7330946180555555,0.17517199280256224,0,0,0.0,0.0,0.0,0.32950000604614615,37.14369999943301,41.408799996133894,1,0.0,
video_digital_4,digital,11,0.3670337003670337,105.6052734375,51.78634344261173,198.68017435391272,3.492194890975952,3.2212022569444443,0.16426143122143136,0,0,0.0,0.0,0.0,0.3077000146731734,37.20269998302683,41.48650000570342,1,0.0,
video_digital_4,digital,12,0.4004004004004004,105.60262586805555,51.54612852097284,163.3722110833062,3.184122323989868,3.523246527777778,0.19671896808451222,0,0,0.0,0.0,0.0,0.27869996847584844,37.18109999317676,41.07420000946149,1,0.0,
video_digital_4,digital,13,0.4337671004337671,105.28414496527778,51.55765704872542,194.29413921891197,3.4491684436798096,3.442612847222222,0.1654209209956603,0,0,0.0,0.0,0.0,0.3063000040128827,38.31979999085888,41.84510000050068,1,0.0,
video_digital_4,digital,14,0.4671338004671338,105.16280381944445,51.340666211777496,172.95839614301138,3.288224935531616,3.8431553819444444,0.17994491735032067,0,0,0.0,0.0,0.0,0.2807999844662845,42.073799995705485,45.61899998225272,1,0.0,
video_digital_4,digital,15,0.5005005005005005,104.89293402777778,51.29844893626395,199.04101709881064,3.528874158859253,3.5200520833333333,0.1672983337666957,0,0,0.0,0.0,0.0,0.5728999967686832,37.784599990118295,41.701999958604574,1,0.0,
video_digital_4,digital,16,0.5338672005338673,105.21151041666667,51.00722378180344,170.32453709121518,3.2448933124542236,3.6634895833333334,0.18548227537231834,0,0,0.0,0.0,0.0,0.3285999991931021,41.77140002138913,45.598800003062934,1,0.0,
video_digital_4,digital,17,0.5672339005672339,104.91696180555556,51.03618964293254,184.7728783554077,3.3807032108306885,3.816388888888889,0.16758720324972692,0,0,0.0,0.0,0.0,0.43750001350417733,44.312499987427145,48.493699985556304,1,0.0,
video_digital_4,digital,18,0.6006006006006006,104.972109375,50.86982061297612,207.7989568710327,3.5519351959228516,3.6560677083333335,0.1688386081955921,0,0,0.0,0.0,0.0,0.7000999758020043,54.18519995873794,59.46749995928258,1,0.0,
video_digital_4,digital,19,0.6339673006339673,105.07797743055555,50.72156706669146,175.3336248263889,3.284911870956421,3.805407986111111,0.17697024697108996,0,0,0.0,0.0,0.0,0.33549999352544546,53.00919996807352,57.55889997817576,1,0.0,
